,close,volume,ticker,fiveYearHigh,WMA30,WMA30Slope,volumePerc,percent,RS,peak,trough,support,initialSupport,Stage,secondBuy
2000-01-31,264.46875,4409142,CIEN,300.78125,187.5524865591398,1.0376803069186842,-0.1952483032587835,2.218348623853211,1.240674307194099,300.78125,29.96875,0.0,0.0,volume,False
2000-02-07,339.5,8156114,CIEN,339.5,198.89126344086023,1.0604565532014156,0.8498188536454485,2.612794612794613,1.5977655627261957,339.5,339.5,264.46875,264.46875,Buy,True
2000-02-14,403.59375,9602457,CIEN,403.59375,213.91444892473118,1.0755346676569233,0.1773323668600022,3.4166666666666665,2.4389816369410773,403.59375,403.59375,264.46875,264.46875,Stage 2,True
2000-02-21,474.6875,5705286,CIEN,474.6875,232.91041666666666,1.0888017047816134,-0.4058514398971014,4.018518518518518,3.026514432895313,474.6875,474.6875,264.46875,264.46875,Stage 2,True
2000-02-28,592.59375,11275743,CIEN,592.59375,258.746438172043,1.1109268613878784,0.9763677053174897,5.364356435643565,4.360864341936279,592.59375,592.59375,264.46875,264.46875,Stage 2,True
2000-03-06,570.0625,6647886,CIEN,592.59375,282.09200268817204,1.0902256459298827,-0.4104259027542575,4.790441176470588,3.706706008460446,592.59375,570.0625,264.46875,264.46875,Stage 2,True
2000-03-13,499.1875,10102342,CIEN,592.59375,299.89495967741937,1.063110463322588,0.5196322560284579,4.422480620155039,3.371722990416031,592.59375,499.1875,264.46875,264.46875,Stage 2,True
2000-03-20,568.3125,6932572,CIEN,592.59375,321.32681451612905,1.071464538322894,-0.3137658574615668,4.463917525773196,3.3682576199271894,592.59375,499.1875,264.46875,264.46875,Stage 2,True
2000-03-27,441.4375,6830771,CIEN,592.59375,333.62479838709675,1.03827251046411,-0.01468444900391952,3.4261460101867574,2.2932424086748373,592.59375,441.4375,264.46875,264.46875,Stage 2,True
2000-04-03,463.75,12761087,CIEN,592.59375,346.69005376344086,1.0391615234823905,0.8681766670263138,3.3333333333333335,2.2291955486841313,592.59375,441.4375,264.46875,264.46875,Stage 2,True
2000-04-10,308.0,12153857,CIEN,592.59375,349.0088037634409,1.006688250715096,-0.0475845043607962,2.064516129032258,0.9426734043517142,592.59375,308.0,264.46875,264.46875,Stage 2,True
2000-04-17,339.5,5839001,CIEN,592.59375,353.01827956989246,1.0114881795622819,-0.5195762958211537,2.529747351263244,1.5139171151182311,592.59375,308.0,264.46875,264.46875,Stage 2,True
2000-04-24,432.6875,8511600,CIEN,592.59375,362.59835349462367,1.0271376143365814,0.4577151125680574,3.4946996466431095,2.371648936182912,592.59375,308.0,264.46875,264.46875,Stage 2,True
2000-05-01,481.46875,8078029,CIEN,592.59375,374.6613575268817,1.0332682261681503,-0.050938836411485555,3.740016992353441,2.60779165316088,592.59375,308.0,264.46875,264.46875,Stage 2,True
2000-05-08,480.375,10241372,CIEN,592.59375,385.89522849462367,1.0299840662562483,0.26780579767663615,4.151228733459357,3.0789169537410723,592.59375,308.0,264.46875,264.46875,Stage 2,True
2000-05-15,407.75,9973515,CIEN,592.59375,391.65940860215056,1.0149371634627693,-0.026154405874525444,3.389090909090909,2.2499626978352243,592.59375,308.0,264.46875,264.46875,Stage 2,True
2000-05-22,348.90625,11934943,CIEN,592.59375,393.0090725806452,1.0034460144422717,0.19666366371334476,2.828014184397163,1.7471169195542469,592.59375,308.0,264.46875,264.46875,Stage 2,True
2000-05-29,484.09375,10075829,CIEN,592.59375,402.59549731182796,1.0243923751384025,-0.15577066434251086,3.1614285714285715,2.1503568617841724,592.59375,308.0,264.46875,264.46875,Stage 2,True
2000-06-05,489.5625,7981943,CIEN,592.59375,411.82298387096773,1.0229199944379723,-0.20781277649710017,2.865556978233035,1.7874459816686037,592.59375,308.0,264.46875,264.46875,Stage 2,True
2000-06-12,508.375,5869114,CIEN,592.59375,421.5787634408602,1.0236892547331675,-0.2647010884442548,2.721311475409836,1.6776959502730024,592.59375,308.0,264.46875,264.46875,Stage 2,True
2000-06-19,509.03125,6726171,CIEN,592.59375,430.6853494623656,1.0216011497998116,0.14602834431227607,3.0338983050847457,2.0040389795309483,592.59375,308.0,264.46875,264.46875,Stage 2,True
2000-06-26,583.40625,6490828,CIEN,592.59375,443.85645161290324,1.030581727859978,-0.03498914910132378,3.504599211563732,2.4870504084709832,592.59375,308.0,264.46875,264.46875,Stage 2,True
2000-07-03,601.5625,4702829,CIEN,601.5625,457.30228494623657,1.0302932024181992,-0.2754654722016975,2.391304347826087,1.3764435887162079,601.5625,601.5625,308.0,264.46875,Stage 2,True
2000-07-10,569.1875,8541199,CIEN,601.5625,467.90672043010755,1.0231891154559127,0.8161831952639571,2.561023622047244,1.5173692554476323,601.5625,569.1875,308.0,264.46875,Stage 2,True
2000-07-17,545.5625,4728742,CIEN,601.5625,476.2408602150538,1.0178115411064952,-0.44636086807016206,2.6875,1.6249045943167806,601.5625,545.5625,308.0,264.46875,Stage 2,True
2000-07-24,470.53125,6355914,CIEN,601.5625,478.9975806451613,1.0057885004425338,0.34410251183084206,2.3380434782608694,1.323060706000598,601.5625,470.53125,308.0,264.46875,Stage 2,True
2000-07-31,520.40625,6594857,CIEN,601.5625,484.3929435483871,1.0112638625355035,0.03759380633532805,2.574675324675325,1.608270686493642,601.5625,470.53125,308.0,264.46875,Stage 2,True
2000-08-07,546.4375,4223858,CIEN,601.5625,490.78326612903226,1.0131924353270576,-0.35952242785552435,2.3367633302151543,1.321875692287224,601.5625,470.53125,308.0,264.46875,Stage 2,True
2000-08-14,618.40625,11910600,CIEN,618.40625,501.1444892473118,1.0211116063512147,1.8198391139096057,2.3937341236240472,1.389168078308022,618.40625,618.40625,470.53125,264.46875,Stage 2,True
2000-08-21,692.78125,8832973,CIEN,692.78125,515.5297715053763,1.0287048597095625,-0.2583939516061323,2.993383742911153,1.9584445286528365,692.78125,692.78125,470.53125,264.46875,Stage 2,True
2000-08-28,805.4375,6993144,CIEN,805.4375,536.191061827957,1.040077783019686,-0.20829102500369923,3.045492142266336,1.9379386828821135,805.4375,805.4375,470.53125,264.46875,Stage 2,True
2000-09-04,698.6875,11177143,CIEN,805.4375,548.8018817204301,1.0235192654078955,0.5983001351037531,2.0579896907216493,0.9903106292807831,805.4375,698.6875,470.53125,264.46875,Stage 2,True
2000-09-11,750.53125,15243799,CIEN,805.4375,563.9850134408603,1.0276659614810957,0.36383680516568506,1.859620596205962,0.7822084002454093,805.4375,698.6875,470.53125,264.46875,Stage 2,True
2000-09-18,845.25,8904658,CIEN,845.25,584.5329301075269,1.036433444465668,-0.4158504713949587,1.7806451612903227,0.6917060147151681,845.25,845.25,470.53125,264.46875,Stage 2,True
2000-09-25,859.6875,10244472,CIEN,859.6875,605.2153897849462,1.0353828819765802,0.15046215138189467,1.4507198228128462,0.3642015632138482,859.6875,859.6875,470.53125,264.46875,Stage 2,True
2000-10-02,773.9375,7732572,CIEN,859.6875,619.7911962365591,1.0240836678934953,-0.245195652835988,1.357636224098235,0.33822765399454147,859.6875,773.9375,470.53125,264.46875,Stage 2,True
2000-10-09,895.125,10773786,CIEN,895.125,641.7471102150538,1.0354246948195027,0.393299150657763,1.7931638913234005,0.7831858655030175,895.125,895.125,470.53125,264.46875,Stage 2,True
2000-10-16,1046.5,8882271,CIEN,1046.5,672.6176747311828,1.0481039400485714,-0.175566416485347,1.8414164742109316,0.9030769579110224,1046.5,1046.5,470.53125,264.46875,Stage 2,True
2000-10-23,730.625,18187400,CIEN,1046.5,682.0808467741936,1.0140691694532007,1.0476069689834953,1.6551040634291379,0.7405595978226207,1046.5,730.625,470.53125,264.46875,Stage 2,True
2000-10-30,793.1875,10249472,CIEN,1046.5,694.9584005376344,1.0188798055602108,-0.4364520492208892,1.710377358490566,0.7897858675388861,1046.5,730.625,470.53125,264.46875,Stage 2,True
2000-11-06,633.9375,11331714,CIEN,1046.5,696.8532930107527,1.0027266271933002,0.10559002453980071,2.0582386363636362,1.1160023236591543,1046.5,633.9375,470.53125,264.46875,Stage 2,True
2000-11-13,731.0625,9343056,CIEN,1046.5,704.313373655914,1.0107053819218246,-0.17549489865346057,2.1533505154639174,1.146406538442535,1046.5,633.9375,470.53125,264.46875,Stage 2,True
2000-11-20,715.75,5741543,CIEN,1046.5,709.9434811827957,1.007993753544189,-0.3854748382113946,1.6541961577350859,0.7007755954223346,1046.5,633.9375,470.53125,264.46875,Stage 2,True
2000-11-27,538.5625,14867814,CIEN,1046.5,703.5334005376344,0.9909709986568482,1.5895153968192872,1.1185824625170377,0.19477204142099447,1046.5,538.5625,470.53125,264.46875,Stage 2,True
2000-12-04,770.0,14958271,CIEN,1046.5,711.9319892473118,1.0119377256335793,0.006084082031158067,1.6029143897996356,0.6848964443228356,1046.5,538.5625,470.53125,264.46875,Stage 2,True
2000-12-11,705.140625,11493644,CIEN,1046.5,715.5232526881721,1.005044391170928,-0.23161948329455995,1.7293454935622317,0.7652859476868984,1046.5,538.5625,470.53125,264.46875,Stage 2,True
2000-12-18,539.0,16749928,CIEN,1046.5,707.7562163978495,0.9891449561406392,0.45732093320447365,1.5448275862068965,0.6122073296575089,1046.5,538.5625,470.53125,264.46875,Stage 2,True
2000-12-25,568.75,6747100,CIEN,1046.5,701.4997311827957,0.99116011266295,-0.5971863282039183,1.174875734297334,0.22716093175958396,1046.5,538.5625,470.53125,264.46875,Stage 2,True
2001-01-01,518.0,10540258,CIEN,1046.5,691.786995967742,0.9861543279586478,0.5621908671873843,1.0580875781948167,0.16435186439427574,1046.5,518.0,470.53125,264.46875,Stage 2,True
2001-01-08,622.125,10789528,CIEN,1046.5,688.7308467741935,0.9955822396035745,0.02364932623091387,1.2237521514629948,0.33260968322540707,1046.5,518.0,470.53125,264.46875,Stage 2,True
2001-01-15,733.6875,8016357,CIEN,1046.5,692.6276545698925,1.0056579545027646,-0.25702431098005396,1.441340782122905,0.5411318440477959,1046.5,518.0,470.53125,264.46875,Stage 2,True
2001-01-22,633.9375,8696200,CIEN,1046.5,689.6058467741935,0.9956371828705347,0.08480697653560099,1.0866141732283465,0.15525192244916886,1046.5,518.0,470.53125,264.46875,Stage 2,True
2001-01-29,586.25,8114901,CIEN,1046.5,683.3987567204301,0.9909990756563352,-0.06684517375405352,0.9745454545454545,0.04307283892167946,1046.5,518.0,470.53125,264.46875,Stage 2,True
2001-02-05,559.125,11055728,CIEN,1046.5,675.4745967741935,0.9884047785157468,0.3623983829254356,0.9823212913143735,0.06983907586658988,1046.5,518.0,470.53125,264.46875,Stage 2,True
2001-02-12,578.375,17771472,CIEN,1046.5,668.8140120967741,0.9901394001947257,0.6074447562385761,1.0601443464314355,0.18943080931720302,1046.5,518.0,470.53125,264.46875,Stage 2,True
2001-02-19,521.5,14344613,CIEN,1046.5,658.4135080645161,0.984449332932407,-0.19282921527265717,1.108321710832171,0.22902237708561124,1046.5,518.0,470.53125,264.46875,Stage 2,True
2001-02-26,463.3125,16387572,CIEN,1046.5,644.1493615591398,0.9783355804055305,0.14241994538298108,0.8902900378310215,0.012855889764253448,1046.5,463.3125,470.53125,264.46875,Stage 2,True
2001-03-05,455.875,13867371,CIEN,1046.5,629.5281586021505,0.9773015331077884,-0.15378733347441587,0.8342674139311449,-0.009368309171445044,1046.5,455.875,470.53125,264.46875,Stage 2,True
2001-03-12,369.6875,22648172,CIEN,1046.5,609.5412298387097,0.9682509376422157,0.6331986791151689,0.597806862398302,-0.2402054708636776,1046.5,369.6875,0.0,0.0,Sell,False
2001-03-19,395.5,21579028,CIEN,1046.5,591.754502688172,0.9708194847537316,-0.047206635484753456,0.5708872750236818,-0.2003902112960667,1046.5,369.6875,0.0,0.0,volume,False
2001-03-26,292.25,24202630,CIEN,1046.5,567.9457997311828,0.9597659116257957,0.1215811017993953,0.3628462791960891,-0.39378686030383786,1046.5,292.25,0.0,0.0,volume,False
2001-04-02,239.75,27492000,CIEN,1046.5,541.853629032258,0.9540586958979632,0.13590960982339517,0.3431433938634941,-0.4198450535365528,1046.5,239.75,0.0,0.0,volume,False
2001-04-09,391.8599853515625,19786843,CIEN,1046.5,526.561968140961,0.9717789822343578,-0.280269060090208,0.5221101524441021,-0.2329450859037986,1046.5,239.75,0.0,0.0,volume,False
2001-04-16,469.6300048828125,24569001,CIEN,1046.5,517.0590639175907,0.9819529233056453,0.2416837289303806,0.5556107718223159,-0.25179261107942996,1046.5,239.75,0.0,0.0,volume,False
2001-04-23,352.0299987792969,21078586,CIEN,1046.5,500.7768474619876,0.9685099486850922,-0.14206580886215114,0.4094860036691203,-0.44849898004410854,1046.5,239.75,0.0,0.0,volume,False
2001-04-30,379.75,19875215,CIEN,1046.5,487.3747547436786,0.9732373954861675,-0.0570897402700542,0.4906726964386659,-0.38160895073044704,1046.5,239.75,0.0,0.0,volume,False
2001-05-07,411.1099853515625,15955786,CIEN,1046.5,476.8436019405242,0.9783920839135524,-0.1972018415901413,0.45927662097646976,-0.43967226732675474,1046.5,239.75,0.0,0.0,volume,False
2001-05-14,401.45001220703125,18122243,CIEN,1046.5,466.73011756814935,0.9787907726323309,0.1357787701589881,0.3836120517984054,-0.5228769591022616,1046.5,239.75,0.0,0.0,volume,False
2001-05-21,422.3800048828125,13629414,CIEN,1046.5,459.35415957871305,0.984196524475712,-0.2479179315717155,0.5781077911142002,-0.3467487953021454,1046.5,239.75,0.0,0.0,volume,False
2001-05-28,383.6700134277344,8534414,CIEN,1046.5,450.1436752483409,0.9799490564343222,-0.3738238489196968,0.48370658063539124,-0.44258261995790954,1046.5,239.75,0.0,0.0,volume,False
2001-06-04,392.9800109863281,11022301,CIEN,1046.5,442.4145186885711,0.982829578677284,0.29151234050750285,0.6199033989728138,-0.26244915522004464,1046.5,239.75,0.0,0.0,volume,False
2001-06-11,280.9800109863281,15178557,CIEN,1046.5,427.9777438256048,0.9673682163375639,0.37707698238326093,0.38434471879808924,-0.5417010351839098,1046.5,239.75,0.0,0.0,volume,False
2001-06-18,290.5,17536171,CIEN,1046.5,415.12308113344255,0.9699641794985481,0.15532530529746658,0.4058679706601467,-0.48200382427114885,1046.5,239.75,0.0,0.0,volume,False
2001-06-25,266.0,15943201,CIEN,1046.5,401.6022894090222,0.9674294387883625,-0.09083910050831512,0.4939073923639318,-0.4193265879377118,1046.5,239.75,0.0,0.0,volume,False
2001-07-02,216.92999267578125,8466514,CIEN,1046.5,385.50184667443716,0.959909484683771,-0.46895770805373405,0.28172726321530034,-0.6492631669470681,1046.5,216.92999267578125,0.0,0.0,volume,False
2001-07-09,239.47000122070312,15866271,CIEN,1046.5,372.0449959047379,0.9650926425235421,0.8740028068222647,0.3396060200342352,-0.5295075241840284,1046.5,216.92999267578125,0.0,0.0,RS,False
2001-07-16,212.4499969482422,9997899,CIEN,1046.5,357.8463612546203,0.961836243447948,-0.3698646014555027,0.3941558384939558,-0.5323236273383118,1046.5,212.4499969482422,0.0,0.0,volume,False
2001-07-23,222.9499969482422,9475287,CIEN,1046.5,345.0274040304204,0.9641774833779049,-0.05227218238551923,0.391999994634272,-0.5351652562895486,1046.5,212.4499969482422,0.0,0.0,volume,False
2001-07-30,244.16000366210938,9497930,CIEN,1046.5,334.3204902566889,0.9689679322608603,0.002389690148699497,0.4713513584210606,-0.4419548489986116,1046.5,212.4499969482422,0.0,0.0,volume,False
2001-08-06,210.13999938964844,8114142,CIEN,1046.5,322.0076407155683,0.9631705208027576,-0.14569364061432333,0.33777777679670234,-0.597524721312799,1046.5,210.13999938964844,0.0,0.0,volume,False
2001-08-13,131.4600067138672,22148544,CIEN,1046.5,305.50465186334424,0.9487496979402384,1.7296224295803548,0.17917711111865364,-0.723608314778806,1046.5,131.4600067138672,0.0,0.0,RS,False
2001-08-20,128.8000030517578,13090442,CIEN,1046.5,290.1251627604167,0.9496587400253172,-0.4089705400047967,0.20317460798857587,-0.6623265591233803,1046.5,128.8000030517578,0.0,0.0,volume,False
2001-08-27,119.83999633789062,18903271,CIEN,1046.5,275.2539259059455,0.948741995651195,0.4440513926114946,0.20441790420109274,-0.6701208252287332,1046.5,119.83999633789062,0.0,0.0,volume,False
2001-09-03,99.05000305175781,10029828,CIEN,1046.5,260.0444314279864,0.9447437691291779,-0.4694130978707336,0.17715180514510676,-0.6628668545246963,1046.5,99.05000305175781,0.0,0.0,volume,False
2001-09-10,93.87000274658203,1777757,CIEN,1046.5,245.49015197753906,0.9440315665652781,-0.8227529923743457,0.16229955089099984,-0.6635394016418132,1046.5,93.87000274658203,0.0,0.0,volume,False
2001-09-17,73.77999877929688,12266214,CIEN,1046.5,230.6816894695323,0.9396779773497324,5.89982601671657,0.14147650772636025,-0.6979509464774605,1046.5,73.77999877929688,0.0,0.0,resistance,False
2001-09-24,72.02999877929688,8093914,CIEN,1046.5,216.72316244802167,0.9394900954054516,-0.34014570428984847,0.15546741946158776,-0.619740067052585,1046.5,72.02999877929688,0.0,0.0,resistance,False
2001-10-01,87.43000030517578,13522299,CIEN,1046.5,204.59965165661228,0.9440599211710143,0.6706749046258706,0.19178502946021558,-0.6516412909347281,1046.5,72.02999877929688,0.0,0.0,RS,False
2001-10-08,119.91000366210938,15005472,CIEN,1046.5,195.36397979080036,0.9548597869496254,0.10968349390883891,0.32435503949175826,-0.5442622660047706,1046.5,72.02999877929688,0.0,0.0,volume,False
2001-10-15,115.01000213623047,16074114,CIEN,1046.5,186.34933470038956,0.95385717930161,0.07121682010402597,0.2907964655783324,-0.6580271171326761,1046.5,72.02999877929688,0.0,0.0,volume,False
2001-10-22,138.60000610351562,15872415,CIEN,1046.5,179.45982964628487,0.9630290869286893,-0.01254806330227598,0.4742515178905582,-0.4675380663948068,1046.5,72.02999877929688,0.0,0.0,volume,False
2001-10-29,105.62999725341797,17321172,CIEN,1046.5,170.7736573414136,0.9515982360955557,0.09127514622066024,0.4405839301498143,-0.5113952716174295,1046.5,72.02999877929688,0.0,0.0,volume,False
2001-11-05,120.26000213623047,21617243,CIEN,1046.5,163.31978643273794,0.9563523377977802,0.24802426764193553,0.3068953366808749,-0.6565670840482843,1046.5,72.02999877929688,0.0,0.0,volume,False
2001-11-12,135.94000244140625,21573029,CIEN,1046.5,157.46161443238617,0.9641306658041436,-0.00204531169862876,0.28946191901713686,-0.6571456505593312,1046.5,72.02999877929688,0.0,0.0,volume,False
2001-11-19,138.6699981689453,12844256,CIEN,1046.5,152.49718409712597,0.9684721234876458,-0.4046150867363132,0.3939152874749281,-0.5221493654607187,1046.5,72.02999877929688,0.0,0.0,volume,False
2001-11-26,124.25,19241099,CIEN,1046.5,147.06127001034315,0.9643540035249394,0.49803141575502696,0.3271889400921659,-0.5908429987726314,1046.5,72.02999877929688,0.0,0.0,volume,False
2001-12-03,130.05999755859375,17884444,CIEN,1046.5,142.5496568413191,0.9693215408196411,-0.07050818666854741,0.3163630225312391,-0.5832429843293552,1046.5,72.02999877929688,0.0,0.0,volume,False
2001-12-10,99.81999969482422,21736142,CIEN,1046.5,136.6914846440797,0.9589043402345018,0.21536582294646678,0.24864864032771827,-0.6812204403520465,1046.5,72.02999877929688,0.0,0.0,volume,False
2001-12-17,101.01000213623047,9607657,CIEN,1046.5,131.55875349147345,0.962450249436013,-0.5579870153590274,0.23914484816641654,-0.6301467705965609,1046.5,72.02999877929688,0.0,0.0,volume,False
2001-12-24,99.47000122070312,3414044,CIEN,1046.5,127.01778572656775,0.9654833475964789,-0.6446538422427028,0.2592592533673176,-0.6366629320512844,1046.5,72.02999877929688,0.0,0.0,volume,False
2001-12-31,115.29000091552734,9995357,CIEN,1046.5,124.10864592521422,0.9770965949003704,1.9277176861223815,0.2933737027136943,-0.6275810110969042,1046.5,72.02999877929688,0.0,0.0,RS,False
2002-01-07,102.4800033569336,13765015,CIEN,1046.5,120.97023748582409,0.9747124109203376,0.37714090652289856,0.3647234655490139,-0.5621912558439403,1046.5,72.02999877929688,0.0,0.0,volume,False
2002-01-14,94.77999877929688,7835572,CIEN,1046.5,117.71892554170341,0.9731230423970881,-0.430761826267534,0.32626505603888767,-0.6171125168430789,1046.5,72.02999877929688,0.0,0.0,volume,False
