,open,high,low,close,adjclose,volume,ticker,percent,WMA30,WMA30Slope
2015-05-29,2120.659912109375,2120.659912109375,2104.889892578125,2116.383984375,2107.389892578125,3927390000,^GSPC,1.0866318997587165,2084.034509513609,0.9912184202228163
2015-06-05,2095.090087890625,2100.989990234375,2085.669921875,2104.8140625,2092.830078125,3243690000,^GSPC,1.0469169193531958,2086.373872542843,0.9930910675312612
2015-06-12,2107.429931640625,2107.429931640625,2091.330078125,2093.52001953125,2094.110107421875,2719400000,^GSPC,1.036937327456817,2087.7340972572247,1.0006116260035893
2015-06-19,2121.06005859375,2121.639892578125,2109.449951171875,2102.477978515625,2109.989990234375,4449810000,^GSPC,1.0398678599962297,2089.5212913201444,1.0075831174092609
2015-06-26,2102.6201171875,2108.919921875,2095.3798828125,2111.88603515625,2101.489990234375,5025470000,^GSPC,1.021949470272764,2091.779091219338,0.9959715448701936
2015-07-10,2052.739990234375,2081.31005859375,2052.739990234375,2064.9420654296873,2076.6201171875,3065070000,^GSPC,0.9893771683015624,2090.87863921791,0.9881656000445183
2015-07-17,2126.800048828125,2128.909912109375,2119.8798828125,2113.3759765625,2126.639892578125,3362750000,^GSPC,1.0260616267851512,2093.1096738491265,1.0240871091330706
2015-07-24,2102.239990234375,2106.010009765625,2077.090087890625,2108.687939453125,2079.64990234375,3870040000,^GSPC,1.0354025913638,2094.941364247312,0.977904115126229
2015-07-31,2111.60009765625,2114.239990234375,2102.070068359375,2096.385986328125,2103.840087890625,3681340000,^GSPC,1.0245313325483711,2095.8247524466565,1.0116318547269003
2015-08-07,2082.610107421875,2082.610107421875,2067.909912109375,2090.466064453125,2077.570068359375,3602320000,^GSPC,0.9991892043531831,2096.1650101856517,0.9875133002349104
2015-08-14,2083.14990234375,2092.449951171875,2080.610107421875,2089.84599609375,2091.5400390625,2795590000,^GSPC,1.0117781345136765,2096.443620264197,1.006724187509188
2015-08-21,2034.0799560546875,2034.0799560546875,1970.8900146484375,2057.1179931640627,1970.8900146484375,5018240000,^GSPC,0.9857665580400883,2094.5795893187164,0.9423152212433179
2015-08-28,1986.06005859375,1993.47998046875,1975.18994140625,1935.5719970703126,1988.8699951171875,3949080000,^GSPC,0.9968929896316978,2084.818160754788,1.009122772115702
2015-09-04,1947.760009765625,1947.760009765625,1911.2099609375,1941.447998046875,1921.219970703125,3167090000,^GSPC,0.944148769355995,2075.6064914629537,0.9659856981199636
2015-09-11,1951.449951171875,1961.050048828125,1939.18994140625,1949.2020263671875,1961.050048828125,3218590000,^GSPC,0.9663753062941155,2067.102316500756,1.0207316594311806
2015-09-18,1989.6600341796875,1989.6600341796875,1953.449951171875,1974.9320068359375,1958.030029296875,6021240000,^GSPC,0.9647865497965633,2060.412561796455,0.9984599987475818
2015-09-25,1935.9300537109375,1952.8900146484375,1921.5,1942.4099853515625,1931.3399658203125,3721870000,^GSPC,0.9268233258447086,2051.7776099945395,0.9863689202528999
2015-10-02,1921.77001953125,1951.3599853515625,1893.699951171875,1912.2139892578125,1951.3599853515625,4378570000,^GSPC,0.9161538431098605,2041.4772305527551,1.0103658702691147
2015-10-09,2013.72998046875,2020.1300048828125,2007.6099853515625,1998.2240234375,2014.8900146484375,3706900000,^GSPC,0.9539765842979615,2037.1317737735214,1.0325567961697386
2015-10-16,2024.3699951171875,2033.5400390625,2020.4599609375,2014.47197265625,2033.1099853515625,3595430000,^GSPC,0.9635682060658474,2034.0767738785285,1.0090426626618147
2015-10-23,2058.18994140625,2079.739990234375,2058.18994140625,2042.2059814453125,2075.14990234375,4108460000,^GSPC,0.9969145401408962,2032.993275684644,1.0206776403121733
2015-10-30,2090.0,2094.320068359375,2079.340087890625,2079.23798828125,2079.360107421875,4256200000,^GSPC,0.9998468806934308,2034.3299714381722,1.0020288679258158
2015-11-06,2098.60009765625,2101.909912109375,2083.739990234375,2103.056005859375,2099.199951171875,4369020000,^GSPC,1.020829109996764,2037.2274640877015,1.0095413217168039
2015-11-13,2044.6400146484375,2044.6400146484375,2022.02001953125,2060.86201171875,2023.0400390625,4278750000,^GSPC,0.9775903558202718,2037.3420581317205,0.9637195532198546
2015-11-20,2082.820068359375,2097.06005859375,2082.820068359375,2071.523974609375,2089.169921875,3929600000,^GSPC,0.9906020179819994,2038.1994799017132,1.0326883707369159
2015-11-27,2088.820068359375,2093.2900390625,2084.1298828125,2088.776025390625,2090.110107421875,1466840000,^GSPC,0.9886501420321101,2040.2230339591738,1.0004500282801465
2015-12-04,2051.239990234375,2093.840087890625,2051.239990234375,2080.77197265625,2091.68994140625,4214910000,^GSPC,0.9826864803691455,2041.76993500084,1.000755861606891
2015-12-11,2047.27001953125,2047.27001953125,2008.800048828125,2050.576025390625,2012.3699951171875,4301060000,^GSPC,0.9785578019558978,2041.4205255586362,0.9620785352939377
2015-12-18,2040.81005859375,2040.81005859375,2005.3299560546875,2037.172021484375,2005.550048828125,6683070000,^GSPC,0.9617071976193279,2040.3075544984877,0.996610987887113
2016-01-08,1945.969970703125,1960.4000244140625,1918.4599609375,1976.95,1922.030029296875,4664940000,^GSPC,0.9134464938221661,2035.4645175991263,0.9583555545871059
2016-01-15,1916.6800537109375,1916.6800537109375,1857.8299560546875,1910.960009765625,1880.3299560546875,5468460000,^GSPC,0.9038130266745397,2026.6887975680447,0.9783041510244029
2016-01-22,1877.4000244140625,1908.8499755859375,1877.4000244140625,1879.3759765625,1906.9000244140625,4901760000,^GSPC,0.8960951298778103,2016.3171699638776,1.0141305350552008
2016-01-29,1894.0,1940.239990234375,1894.0,1899.4519775390625,1940.239990234375,5497570000,^GSPC,0.8987250164590427,2007.7255813172042,1.0174838562029789
2016-02-05,1913.0699462890625,1913.0699462890625,1872.6500244140625,1910.0880126953125,1880.050048828125,4929940000,^GSPC,0.901940488925814,2000.237539115003,0.96897809461242
2016-02-12,1833.4000244140625,1864.780029296875,1833.4000244140625,1850.273974609375,1864.780029296875,4696920000,^GSPC,0.8719597084738488,1989.3042685756889,0.9918778654106745
2016-02-19,1916.739990234375,1918.780029296875,1902.1700439453125,1904.5579833984375,1917.780029296875,4142850000,^GSPC,0.933747088941122,1982.435798733619,1.0284215827965424
2016-02-26,1954.949951171875,1962.9599609375,1945.780029296875,1939.264013671875,1948.050048828125,4348510000,^GSPC,0.9191978118719059,1978.1513396232358,1.0157838850487708
2016-03-04,1994.010009765625,2009.1300048828125,1986.77001953125,1978.083984375,1999.989990234375,6049930000,^GSPC,0.948516829205269,1976.7458290805612,1.0266625292494385
2016-03-11,1994.7099609375,2022.3699951171875,1994.7099609375,1996.4079833984374,2022.18994140625,4078620000,^GSPC,0.9446438097590112,1976.8033807438676,1.0111000311402927
2016-03-18,2041.1600341796875,2052.360107421875,2041.1600341796875,2030.5920166015626,2049.580078125,6503140000,^GSPC,0.9800970555676887,1979.2813603620634,1.013544789318704
2016-04-01,2056.6201171875,2075.070068359375,2043.97998046875,2057.706005859375,2072.780029296875,3749990000,^GSPC,0.9872645818112267,1983.6373910030243,1.0113193680107873
2016-04-08,2045.5400390625,2060.6298828125,2041.68994140625,2053.4939697265627,2047.5999755859375,3359530000,^GSPC,1.0056340376265447,1987.7907956359204,0.98785203767161
2016-04-15,2083.10009765625,2083.219970703125,2076.31005859375,2069.927978515625,2080.72998046875,3701450000,^GSPC,1.0488605763167154,1993.0122524991602,1.0161799205302942
2016-04-22,2091.489990234375,2094.320068359375,2081.199951171875,2096.12001953125,2091.580078125,3790580000,^GSPC,1.073792448632337,1999.6345808656754,1.0052145630418636
2016-04-29,2071.820068359375,2073.85009765625,2052.280029296875,2083.15,2065.300048828125,4704720000,^GSPC,1.061682400368616,2005.0875057753697,0.987435322428375
2016-05-06,2047.77001953125,2057.719970703125,2039.449951171875,2060.73798828125,2057.139892578125,3796350000,^GSPC,1.0292059871301182,2008.8064342867947,0.9960489245838007
2016-05-13,2062.5,2066.7900390625,2043.1300048828125,2063.6519775390625,2046.6099853515625,3579880000,^GSPC,1.0653794004832167,2012.528833112819,0.9948812877215824
2016-05-20,2041.8800048828125,2058.35009765625,2041.8800048828125,2050.7719970703124,2052.320068359375,3507650000,^GSPC,1.0624996665214181,2015.1595299899193,1.0027900201057758
2016-05-27,2090.06005859375,2099.06005859375,2090.06005859375,2080.76005859375,2099.06005859375,3079150000,^GSPC,1.0379048228239778,2019.4269663033433,1.0227742207246158
2016-06-03,2104.070068359375,2104.070068359375,2085.360107421875,2099.94599609375,2099.1298828125,3627780000,^GSPC,1.0393703094960038,2024.7547081863243,1.0000332645168795
2016-06-10,2109.570068359375,2109.570068359375,2089.9599609375,2110.4419921875,2096.070068359375,3515010000,^GSPC,1.0249637440740866,2030.5757960034439,0.9985423415300889
2016-06-17,2078.199951171875,2078.199951171875,2062.840087890625,2075.018017578125,2071.219970703125,4952630000,^GSPC,0.9943540436229067,2033.9647219947078,0.9881444337041173
2016-06-24,2103.81005859375,2103.81005859375,2032.5699462890625,2081.6659912109376,2037.4100341796875,7597450000,^GSPC,1.0024825887234632,2037.7916247164812,0.9836763178215397
2016-07-01,2099.340087890625,2108.7099609375,2097.89990234375,2061.8420166015626,2102.949951171875,3458890000,^GSPC,1.0267529114417693,2040.3855613659275,1.0321682508148515
2016-07-08,2106.969970703125,2131.7099609375,2106.969970703125,2103.80595703125,2129.89990234375,3607500000,^GSPC,1.0115948097056568,2045.6847414734543,1.0128153079234516
2016-07-15,2165.1298828125,2169.050048828125,2155.7900390625,2153.4439453125,2161.739990234375,3122600000,^GSPC,1.036532497752696,2054.1169488197247,1.014949100591811
2016-07-22,2166.469970703125,2175.110107421875,2163.239990234375,2168.777978515625,2175.030029296875,3023280000,^GSPC,1.0561757673491847,2063.3993778351814,1.0061478434606093
2016-07-29,2168.830078125,2177.090087890625,2163.489990234375,2169.580029296875,2173.60009765625,4038840000,^GSPC,1.0593766613265714,2072.5442918346776,0.9993425692420959
2016-08-05,2168.7900390625,2182.8701171875,2168.7900390625,2167.7560546875,2182.8701171875,3663070000,^GSPC,1.062710383031401,2081.3156074638778,1.0042648229272926
2016-08-12,2183.739990234375,2186.280029296875,2179.419921875,2181.5919921875,2184.050048828125,3000660000,^GSPC,1.1221858626345287,2090.6987383442543,1.0005405413869266
2016-08-19,2184.239990234375,2185.0,2175.1298828125,2184.281982421875,2183.8701171875,3084800000,^GSPC,1.1395955136098002,2099.8153266759073,0.999917615605594
2016-08-26,2175.10009765625,2187.93994140625,2160.389892578125,2177.29794921875,2169.0400390625,3342340000,^GSPC,1.1585704002188344,2107.8935430317542,0.9932092673422818
2016-09-02,2177.489990234375,2184.8701171875,2173.590087890625,2175.6580078125,2179.97998046875,3091120000,^GSPC,1.1496779251501452,2115.2252643019156,1.0050436788667942
2016-09-09,2169.080078125,2169.080078125,2127.81005859375,2172.34599609375,2127.81005859375,4233960000,^GSPC,1.1338216265079806,2121.7493159337196,0.9760686234082837
2016-09-16,2146.47998046875,2146.47998046875,2131.199951171875,2139.65,2139.159912109375,5014360000,^GSPC,1.1707646732222254,2125.599952799479,1.005334053887839
2016-09-23,2173.2900390625,2173.75,2163.969970703125,2156.7740234375,2164.68994140625,3317190000,^GSPC,1.1338470789649224,2129.9330513377854,1.0119346053337828
2016-09-30,2156.510009765625,2175.300048828125,2156.510009765625,2159.360009765625,2168.27001953125,4173340000,^GSPC,1.1031024136822156,2133.8905876176073,1.00165385261719
2016-10-07,2164.18994140625,2165.860107421875,2144.85009765625,2157.185986328125,2153.739990234375,3619890000,^GSPC,1.0853455754019148,2137.234539598034,0.9932987915868448
2016-10-14,2139.679931640625,2149.18994140625,2132.97998046875,2141.019970703125,2132.97998046875,3228150000,^GSPC,1.072677218012683,2139.150357232863,0.9903609489261673
2016-10-21,2139.429931640625,2142.6298828125,2130.090087890625,2138.57802734375,2141.159912109375,3448850000,^GSPC,1.0481441414761146,2140.5976366137434,1.003834978159911
2016-10-28,2132.22998046875,2140.719970703125,2119.360107421875,2138.673974609375,2126.409912109375,4019510000,^GSPC,1.0367641367743934,2141.8188781607023,0.9931112104628051
2016-11-04,2083.7900390625,2099.070068359375,2083.7900390625,2101.929931640625,2085.179931640625,3837860000,^GSPC,1.0186992184311046,2140.4954116263443,0.9806105209376821
2016-11-11,2162.7099609375,2165.919921875,2152.489990234375,2153.25400390625,2164.449951171875,4988050000,^GSPC,1.0382170128890211,2142.379012201781,1.0380159133168332
2016-11-18,2186.85009765625,2189.889892578125,2180.3798828125,2178.1099609375,2181.89990234375,3572400000,^GSPC,1.0455943408130721,2145.6870271547377,1.0080620719192086
2016-11-25,2206.27001953125,2213.35009765625,2206.27001953125,2200.21796875,2213.35009765625,1584600000,^GSPC,1.0648946079947679,2150.2450427377353,1.01441413296674
2016-12-02,2191.1201171875,2197.949951171875,2188.3701171875,2197.643994140625,2191.949951171875,3779500000,^GSPC,1.0700030258715596,2154.3852363701276,0.9903313323513366
2016-12-09,2249.72998046875,2259.800048828125,2249.22998046875,2232.802001953125,2259.530029296875,3884480000,^GSPC,1.0907781723484848,2160.4992670530914,1.030831031561131
2016-12-16,2266.81005859375,2268.050048828125,2254.239990234375,2260.41201171875,2258.070068359375,5920340000,^GSPC,1.1101583115428209,2168.0308251953124,0.9993538652203908
2016-12-23,2260.25,2263.7900390625,2258.840087890625,2264.643994140625,2263.7900390625,2020550000,^GSPC,1.0814282540381919,2175.384575720346,1.0025331236542545
2016-12-30,2251.610107421875,2253.580078125,2233.6201171875,2254.135986328125,2238.830078125,2670900000,^GSPC,1.0701212575004895,2181.66494093372,0.9889742597560697
2017-01-06,2271.139892578125,2282.10009765625,2264.06005859375,2262.67802734375,2276.97998046875,3339890000,^GSPC,1.076588982106863,2188.1648141906085,1.0170401062217729
2017-01-13,2272.739990234375,2278.679931640625,2271.510009765625,2271.63994140625,2274.639892578125,3081270000,^GSPC,1.093609875677651,2194.9154861286124,0.9989722843807598
2017-01-20,2269.9599609375,2276.9599609375,2265.010009765625,2269.883935546875,2271.31005859375,3524970000,^GSPC,1.0789757144020928,2201.130024519069,0.9985361049917221
2017-01-27,2299.02001953125,2299.02001953125,2291.6201171875,2287.002001953125,2294.68994140625,3135890000,^GSPC,1.0951155712180294,2208.0441845178093,1.0102935672406503
2017-02-03,2288.5400390625,2298.31005859375,2287.8798828125,2283.518017578125,2297.419921875,3597970000,^GSPC,1.086175916545589,2214.2493563088037,1.0011896947031882
2017-02-10,2312.27001953125,2319.22998046875,2311.10009765625,2300.8560546875,2316.10009765625,3475020000,^GSPC,1.0679590346458177,2221.1866335895493,1.008130936623029
2017-02-17,2343.010009765625,2351.159912109375,2339.580078125,2342.6919921875,2351.159912109375,3513060000,^GSPC,1.081487415680728,2230.505988323253,1.0151374349012823
2017-02-24,2355.72998046875,2367.340087890625,2352.8701171875,2362.102001953125,2367.340087890625,3831570000,^GSPC,1.0861754474123344,2240.7035931199594,1.0068817844749376
2017-03-03,2380.919921875,2383.889892578125,2375.389892578125,2378.877978515625,2383.1201171875,3555260000,^GSPC,1.0978102439571316,2251.5694932375673,1.0066657213205625
2017-03-10,2372.52001953125,2376.860107421875,2363.0400390625,2368.830029296875,2372.60009765625,3432950000,^GSPC,1.0864480341712357,2261.3331129242274,0.995585610874006
2017-03-17,2383.7099609375,2385.7099609375,2377.639892578125,2376.761962890625,2378.25,5178040000,^GSPC,1.0913223691512586,2271.2058078167,1.002381312531063
2017-03-24,2350.419921875,2356.219970703125,2335.739990234375,2351.1759765625,2343.97998046875,2975130000,^GSPC,1.0806031062237842,2279.0138584719425,0.9855902367155471
2017-03-31,2364.820068359375,2370.35009765625,2362.60009765625,2358.414013671875,2362.719970703125,3354110000,^GSPC,1.0860302820978005,2286.914948021673,1.0079949446627217
2017-04-07,2356.590087890625,2363.760009765625,2350.739990234375,2356.99599609375,2355.5400390625,3053150000,^GSPC,1.0864467898887868,2294.3315288978497,0.9969611584404189
2017-04-21,2354.739990234375,2356.179931640625,2344.510009765625,2346.77998046875,2348.68994140625,3503360000,^GSPC,1.0970239702492566,2300.6919152175738,0.9970919205181601
2017-04-28,2393.679931640625,2393.679931640625,2382.360107421875,2384.635986328125,2384.199951171875,3718270000,^GSPC,1.1014084124147532,2309.049183677756,1.0151190709082545
2017-05-05,2392.3701171875,2399.2900390625,2389.3798828125,2391.28798828125,2399.2900390625,3540140000,^GSPC,1.1093712092008832,2317.345587827621,1.0063292040095915
2017-05-12,2392.43994140625,2392.43994140625,2387.18994140625,2396.25390625,2390.89990234375,3305630000,^GSPC,1.1054667132644038,2325.463603935652,0.9965030752505318
2017-05-19,2371.3701171875,2389.06005859375,2370.429931640625,2381.493994140625,2381.72998046875,3825160000,^GSPC,1.1082826370994767,2332.115243090558,0.9961646567194172
2017-05-26,2414.5,2416.679931640625,2412.199951171875,2405.543994140625,2415.820068359375,2805040000,^GSPC,1.1285716649520918,2339.8013467111896,1.0143131623526507
2017-06-02,2431.280029296875,2440.22998046875,2427.7099609375,2421.93203125,2439.070068359375,3461680000,^GSPC,1.1402522483819413,2347.9706226898516,1.009624061122975
2017-06-09,2436.389892578125,2446.199951171875,2415.699951171875,2432.826025390625,2431.77001953125,4027340000,^GSPC,1.1692108354996553,2356.233579889113,0.9970070360327797
2017-06-16,2431.239990234375,2433.14990234375,2422.8798828125,2434.653955078125,2433.14990234375,5284720000,^GSPC,1.1241636808203683,2363.902863533266,1.0005674396844344
2017-06-23,2434.64990234375,2441.39990234375,2431.110107421875,2439.780029296875,2438.300048828125,5278330000,^GSPC,1.1133135759753623,2371.297700457829,1.0021166581144114
2017-06-30,2429.199951171875,2432.7099609375,2421.64990234375,2428.449951171875,2423.409912109375,3361590000,^GSPC,1.1010438113499768,2377.3988332703293,0.9938932303569832
2017-07-07,2413.52001953125,2426.919921875,2413.52001953125,2423.977978515625,2425.179931640625,2901330000,^GSPC,1.1015005524339854,2382.720630250336,1.000730383878685
2017-07-14,2449.159912109375,2463.5400390625,2446.68994140625,2440.66201171875,2459.27001953125,2736640000,^GSPC,1.088646163482727,2388.63207671791,1.0140567252127817
2017-07-21,2467.39990234375,2472.5400390625,2465.06005859375,2467.914013671875,2472.5400390625,3059570000,^GSPC,1.0884899213277883,2395.8547060861893,1.0053959180675
2017-07-28,2469.1201171875,2473.530029296875,2464.659912109375,2474.477978515625,2472.10009765625,3294770000,^GSPC,1.0924101834697488,2403.0545761928765,0.999822069046689
2017-08-04,2476.8798828125,2480.0,2472.080078125,2474.642041015625,2476.830078125,3235140000,^GSPC,1.100048305276335,2409.8137750966066,1.0019133450434448
2017-08-11,2441.0400390625,2448.090087890625,2437.85009765625,2461.8759765625,2441.320068359375,3159930000,^GSPC,1.074808314115565,2415.275150369624,0.9856631223598081
2017-08-18,2427.639892578125,2440.27001953125,2420.68994140625,2450.824072265625,2425.550048828125,3415680000,^GSPC,1.0681555756528824,2419.5951168724796,0.9935403719751307
2017-08-25,2444.719970703125,2453.9599609375,2442.219970703125,2441.388037109375,2443.050048828125,2588780000,^GSPC,1.0769881463871498,2422.9209646967406,1.0072148583404639
2017-09-01,2474.419921875,2480.3798828125,2473.85009765625,2459.266015625,2476.550048828125,2710730000,^GSPC,1.0762933340526162,2427.031404464886,1.013712367462987
2017-09-08,2462.25,2467.110107421875,2459.39990234375,2465.29404296875,2461.429931640625,3302490000,^GSPC,1.075904269959227,2431.160288978494,0.993894685393233
2017-09-15,2495.669921875,2500.22998046875,2493.159912109375,2495.762060546875,2500.22998046875,4853170000,^GSPC,1.0793159539303845,2436.8639358618957,1.01576321484084
2017-09-22,2497.260009765625,2503.469970703125,2496.5400390625,2504.316015625,2502.219970703125,2865960000,^GSPC,1.0658341190848903,2442.7002981140795,1.0007959228750636
2017-09-29,2509.9599609375,2519.43994140625,2507.989990234375,2505.992041015625,2519.360107421875,3211920000,^GSPC,1.0654701437547867,2448.2972124915996,1.0068499719926436
2017-10-06,2547.43994140625,2549.409912109375,2543.7900390625,2540.56806640625,2549.330078125,2884570000,^GSPC,1.069939361673329,2455.815397240424,1.0118958661823831
2017-10-13,2555.659912109375,2557.64990234375,2552.090087890625,2550.941943359375,2553.169921875,3149440000,^GSPC,1.0771921379252718,2463.6551437542003,1.0015062167833615
2017-10-20,2567.56005859375,2575.43994140625,2567.56005859375,2563.114013671875,2575.2099609375,3384650000,^GSPC,1.0771277129638468,2471.888546601983,1.0086324215531703
2017-10-27,2570.260009765625,2582.97998046875,2565.93994140625,2566.545947265625,2581.070068359375,3887110000,^GSPC,1.0935322602759647,2479.9426074218745,1.002275584325459
2017-11-03,2581.929931640625,2588.419921875,2576.77001953125,2579.028076171875,2587.840087890625,3567710000,^GSPC,1.0918081955520078,2488.338805653562,1.002622950695621
2017-11-10,2580.179931640625,2583.81005859375,2575.570068359375,2588.61396484375,2582.300048828125,3486910000,^GSPC,1.0948785471427211,2496.8790094716064,0.997859203476898
2017-11-17,2582.93994140625,2583.9599609375,2577.6201171875,2578.5640625,2578.85009765625,3300160000,^GSPC,1.096910891273886,2504.272729334678,0.9986640006557562
2017-11-24,2600.419921875,2604.2099609375,2600.419921875,2591.90400390625,2602.419921875,1349780000,^GSPC,1.0863691036974503,2512.028630187332,1.0091396643178954
2017-12-01,2645.10009765625,2650.6201171875,2605.52001953125,2628.866015625,2642.219970703125,3942320000,^GSPC,1.1056400005388223,2521.723439285114,1.015293476849597
2017-12-08,2646.2099609375,2651.64990234375,2644.10009765625,2637.352001953125,2651.5,3106150000,^GSPC,1.1060716363822645,2531.4548108828967,1.0035122092027808
2017-12-15,2660.6298828125,2679.6298828125,2659.139892578125,2662.954052734375,2675.81005859375,5723920000,^GSPC,1.121980016332528,2542.319437163979,1.0091684173463134
2017-12-22,2684.219970703125,2685.35009765625,2678.1298828125,2683.7580078125,2683.340087890625,2399830000,^GSPC,1.1117084161122903,2553.920963646674,1.0028141120378449
2017-12-29,2689.14990234375,2692.1201171875,2673.610107421875,2681.5220703125,2673.610107421875,2443490000,^GSPC,1.1060634192439984,2564.779926390289,0.9963739294498452
2018-01-05,2731.330078125,2743.449951171875,2727.919921875,2709.9240234375,2743.14990234375,3236620000,^GSPC,1.121056234244502,2576.9130150579635,1.0260096992934138
2018-01-12,2770.179931640625,2787.85009765625,2769.639892578125,2760.206005859375,2786.239990234375,3573970000,^GSPC,1.1394103185072961,2591.694192918347,1.015708251252988
2018-01-19,2802.60009765625,2810.330078125,2798.080078125,2794.710009765625,2810.300048828125,3639430000,^GSPC,1.1511306389301754,2608.001323609711,1.0086353145020095
2018-01-26,2847.47998046875,2872.8701171875,2846.179931640625,2844.352001953125,2872.8701171875,3443230000,^GSPC,1.1721883902949577,2626.7478731938845,1.022264550856577
2018-02-02,2808.919921875,2808.919921875,2759.969970703125,2816.7759765625,2762.1298828125,4301130000,^GSPC,1.1638270655076415,2642.8209113533267,0.9614531009555652
2018-02-09,2601.780029296875,2638.669921875,2532.68994140625,2645.257958984375,2619.550048828125,5680070000,^GSPC,1.0623152928614015,2646.9835440818215,0.9483804744767487
2018-02-16,2727.139892578125,2754.419921875,2725.110107421875,2696.19794921875,2732.219970703125,3637460000,^GSPC,1.1052687041073688,2653.9926365087363,1.043011173588916
2018-02-23,2715.800048828125,2747.760009765625,2713.739990234375,2720.214013671875,2747.300048828125,3189190000,^GSPC,1.099906006971265,2662.0602192540327,1.0055193499376696
2018-03-02,2658.889892578125,2696.25,2647.320068359375,2721.326025390625,2691.25,3882450000,^GSPC,1.0734835835312904,2669.671080099126,0.9795981335012776
2018-03-09,2752.909912109375,2786.570068359375,2751.5400390625,2740.280029296875,2786.570068359375,3364100000,^GSPC,1.1277610641596238,2677.97427671371,1.0354185112343242
2018-03-16,2750.570068359375,2761.85009765625,2749.969970703125,2759.430029296875,2752.010009765625,5372340000,^GSPC,1.1330222726890116,2686.9142388062837,0.9875976351766035
2018-03-23,2646.7099609375,2657.669921875,2585.889892578125,2674.74794921875,2588.260009765625,3815080000,^GSPC,1.0826229558620084,2689.727172169019,0.9404980361921191
2018-04-06,2645.820068359375,2656.8798828125,2586.27001953125,2621.665966796875,2604.469970703125,3299700000,^GSPC,1.069268819317659,2688.6136122311827,1.0062628796474617
2018-04-13,2676.89990234375,2680.260009765625,2645.050048828125,2646.502001953125,2656.300048828125,2960910000,^GSPC,1.0871763234211596,2688.7531299353163,1.0199004322215346
2018-04-20,2692.56005859375,2693.93994140625,2660.610107421875,2691.2279296875,2670.139892578125,3388590000,^GSPC,1.0788926993080985,2691.388496828797,1.0052101959475948
2018-04-27,2675.469970703125,2677.35009765625,2659.010009765625,2656.219970703125,2669.909912109375,3219030000,^GSPC,1.0713621970642238,2691.3449290154567,0.9999138695057179
2018-05-04,2621.449951171875,2670.929931640625,2615.320068359375,2646.333984375,2663.419921875,3327220000,^GSPC,1.044419031366832,2690.3368804603497,0.9975692100302936
2018-05-11,2722.699951171875,2732.860107421875,2717.449951171875,2698.6259765625,2727.719970703125,2862700000,^GSPC,1.0687984854586512,2692.4006981896837,1.0241419117954405
2018-05-18,2717.35009765625,2719.5,2709.179931640625,2719.4279296875,2712.969970703125,3368690000,^GSPC,1.0632674890664229,2695.466667926747,0.9945925534298163
2018-05-25,2723.60009765625,2727.360107421875,2714.989990234375,2727.966015625,2721.330078125,2995260000,^GSPC,1.060773666633513,2698.7211464633733,1.0030815333424823
2018-06-01,2718.699951171875,2736.929931640625,2718.699951171875,2715.01806640625,2734.6201171875,3684130000,^GSPC,1.0577528891404981,2700.785753003192,1.0048836556687224
2018-06-08,2765.840087890625,2779.389892578125,2763.590087890625,2763.48408203125,2779.030029296875,3123210000,^GSPC,1.0712297239348934,2705.65790438088,1.0162398834961581
2018-06-15,2777.780029296875,2782.81005859375,2761.72998046875,2781.3259765625,2779.659912109375,5428790000,^GSPC,1.0765838441083466,2711.284466145833,1.0002266556337498
2018-06-22,2760.7900390625,2764.169921875,2752.679931640625,2761.660009765625,2754.8798828125,5450550000,^GSPC,1.06885568448774,2715.227821425571,0.9910852298193306
2018-06-29,2727.1298828125,2743.260009765625,2718.030029296875,2714.888037109375,2718.3701171875,3565620000,^GSPC,1.0487267305836272,2715.759875357023,0.9867472386535682
2018-07-06,2737.679931640625,2764.409912109375,2733.52001953125,2730.946044921875,2759.820068359375,2554780000,^GSPC,1.0350005030306442,2717.0634480006725,1.015248089621718
2018-07-13,2796.929931640625,2804.530029296875,2791.68994140625,2790.326025390625,2801.31005859375,2614000000,^GSPC,1.056956920625349,2721.9784601814513,1.015033585236243
2018-07-20,2804.550048828125,2809.699951171875,2800.010009765625,2805.984033203125,2801.830078125,3230210000,^GSPC,1.0540925165673514,2727.5746900201616,1.000185634406893
2018-07-27,2842.35009765625,2843.169921875,2808.340087890625,2825.9419921875,2818.820068359375,3415710000,^GSPC,1.0589110164886013,2734.150938760081,1.0060638903004941
2018-08-03,2829.6201171875,2840.3798828125,2827.3701171875,2819.9640625,2840.35009765625,3030390000,^GSPC,1.0522359183923968,2740.035742607527,1.0076379580018409
2018-08-10,2838.89990234375,2842.199951171875,2825.81005859375,2850.681982421875,2833.280029296875,3256040000,^GSPC,1.0393836779671077,2747.6046230258735,0.9975108461575884
2018-08-17,2838.320068359375,2855.6298828125,2833.72998046875,2834.215966796875,2850.1298828125,3024100000,^GSPC,1.024597729533906,2753.8084745673727,1.0059471190074376
2018-08-24,2862.35009765625,2876.159912109375,2862.35009765625,2862.7,2874.68994140625,2596190000,^GSPC,1.021319488303011,2761.6908444640458,1.0086171717092114
2018-08-31,2898.3701171875,2906.320068359375,2891.72998046875,2902.189990234375,2901.52001953125,2880260000,^GSPC,1.0178719910474567,2771.974740633401,1.00933320764043
2018-09-07,2868.260009765625,2883.81005859375,2864.1201171875,2887.314013671875,2871.679931640625,2946270000,^GSPC,1.0211255890310373,2781.174513608871,0.9897157049788525
